558		B		22240		11213
559		B		22280		11709
560		P		22440		14822
561		B		22360		11206
562		B		22400		10408
563		I		22560		14847
564		B		22480		10934
565		B		22520		12743
566		P		22680		14482
567		B		22600		12000
568		B		22640		11012
569		P		22800		12810
570		B		22720		13081
571		B		22760		11413
572		P		22920		12949
573		B		22840		12263
574		B		22880		11613
575		I		23040		14483
576		B		22960		11617
577		B		23000		11944
578		P		23160		13933
579		B		23080		11741
580		B		23120		11994
581		P		23280		11634
582		B		23200		12425
583		B		23240		12177
584		P		23400		13377
585		B		23320		9549
586		B		23360		11948
587		I		23520		14111
588		B		23440		11556
589		B		23480		13062
590		P		23640		12270
591		B		23560		12051
592		B		23600		11558
593		P		23760		11533
594		B		23680		11309
595		B		23720		12021
596		P		23880		12601
597		B		23800		10215
598		B		23840		11696
599		I		24000		13540
600		B		23920		9789
601		B		23960		10105
602		P		24120		12241
603		B		24040		10670
604		B		24080		10777
605		P		24240		12818
606		B		24160		10397
607		B		24200		9754
608		P		24360		12302
609		B		24280		9996
610		B		24320		8277
611		I		24480		13052
612		B		24400		9070
613		B		24440		10091
614		P		24600		11354
615		B		24520		10813
616		B		24560		9500
617		P		24720		10697
618		B		24640		11379
619		B		24680		10058
620		P		24840		11373
621		B		24760		10089
622		B		24800		9428
623		I		24960		12388
624		B		24880		9336
625		B		24920		8938
626		P		25080		11415
627		B		25000		9060
628		B		25040		8811
629		P		25200		7841
630		B		25120		10249
631		B		25160		10374
632		P		25320		8788
633		B		25240		9162
634		B		25280		9561
635		I		25440		12062
636		B		25360		7617
637		B		25400		8882
638		P		25560		13757
639		B		25480		9446
640		B		25520		7354
641		P		25680		11298
642		B		25600		6172
643		B		25640		5801
644		P		25800		11545
645		B		25720		6673
646		B		25760		7456
647		I		25920		12910
648		B		25840		6990
649		B		25880		6878
650		P		26040		10956
651		B		25960		5558
652		B		26000		6502
653		P		26160		11127
654		B		26080		7329
655		B		26120		6624
656		P		26280		10825
657		B		26200		5629
658		B		26240		6913
659		I		26400		12844
660		B		26320		6405
661		B		26360		6384
662		P		26520		11213
663		B		26440		6883
664		B		26480		6922
665		P		26640		11185
666		B		26560		6672
667		B		26600		6705
668		P		26760		10986
669		B		26680		7471
670		B		26720		8225
671		I		26880		12774
672		B		26800		5491
673		B		26840		4641
674		P		27000		10769
675		B		26920		6518
676		B		26960		5412
677		P		27120		11218
678		B		27040		7025
679		B		27080		6987
680		P		27240		10753
681		B		27160		6057
682		B		27200		7557
683		I		27360		12756
684		B		27280		6071
685		B		27320		6138
686		P		27480		9045
687		B		27400		5119
688		B		27440		4952
689		P		27600		10464
690		B		27520		5328
691		B		27560		5524
692		P		27720		10402
693		B		27640		5450
694		B		27680		5919
695		I		27840		12719
696		B		27760		5679
697		B		27800		5818
698		P		27960		8366
699		B		27880		4899
700		B		27920		4209
701		P		28080		11218
702		B		28000		6883
703		B		28040		6219
704		P		28200		9206
705		B		28120		4993
706		B		28160		4954
707		I		28320		12684
708		B		28240		5429
709		B		28280		4763
710		P		28440		10820
711		B		28360		5766
712		B		28400		6078
713		P		28560		10790
714		B		28480		6519
715		B		28520		6344
716		P		28680		11042
717		B		28600		7079
718		B		28640		7180
719		I		28800		12625
720		B		28720		4514
721		B		28760		4787
722		P		28920		9775
723		B		28840		5626
724		B		28880		5874
725		P		29040		10989
726		B		28960		7001
727		B		29000		7179
728		P		29160		9747
729		B		29080		5187
730		B		29120		5390
731		I		29280		12680
732		B		29200		5749
733		B		29240		6695
734		P		29400		10430
735		B		29320		5969
736		B		29360		5494
737		P		29520		10632
738		B		29440		5852
739		B		29480		5737
740		P		29640		9889
741		B		29560		5575
742		B		29600		6274
743		I		29760		12627
744		B		29680		5282
745		B		29720		4939
746		P		29880		6669
747		B		29800		4474
748		B		29840		5488
749		P		30000		6907
750		B		29920		5452
751		B		29960		5908
752		P		30120		9287
753		B		30040		5904
754		B		30080		6034
755		I		30240		12633
756		B		30160		5932
757		B		30200		5722
758		P		30360		7235
759		B		30280		3968
760		B		30320		4576
761		P		30480		5352
762		B		30400		4877
763		B		30440		4290
764		P		30600		7686
765		B		30520		4152
766		B		30560		4234
767		I		30720		11420
768		B		30640		3537
769		B		30680		4153
770		P		30840		5458
771		B		30760		4342
772		B		30800		4009
773		P		30960		7668
774		B		30880		4227
775		B		30920		4219
776		P		31080		5547
777		B		31000		4362
778		B		31040		3595
779		I		31200		11294
780		B		31120		3886
781		B		31160		4525
782		P		31320		9267
783		B		31240		4353
784		B		31280		4781
785		P		31440		7856
786		B		31360		4127
787		B		31400		4456
788		P		31560		9984
789		B		31480		6893
790		B		31520		7175
791		I		31680		11377
792		B		31600		5637
793		B		31640		5512
794		P		31800		9656
795		B		31720		4700
796		B		31760		5059
797		P		31920		10010
798		B		31840		6731
799		B		31880		4943
800		P		32040		9893
801		B		31960		5741
802		B		32000		6080
803		I		32160		11174
804		B		32080		4851
805		B		32120		5310
806		P		32280		10083
807		B		32200		5973
808		B		32240		6113
809		P		32400		9846
810		B		32320		6525
811		B		32360		5515
812		P		32520		9307
813		B		32440		6373
814		B		32480		7920
815		I		32640		11080
816		B		32560		4938
817		B		32600		4254
818		P		32760		9950
819		B		32680		5842
820		B		32720		5916
821		P		32880		7887
822		B		32800		7945
823		B		32840		8641
824		P		33000		8306
825		B		32920		6232
826		B		32960		8313
827		I		33120		10985
828		B		33040		7884
829		B		33080		8519
830		P		33240		9387
831		B		33160		7161
832		B		33200		6667
833		P		33360		9373
834		B		33280		6082
835		B		33320		5392
836		P		33480		9114
837		B		33400		5469
838		B		33440		5484
839		I		33600		10885
840		B		33520		6734
841		B		33560		6258
842		P		33720		8106
843		B		33640		3899
844		B		33680		4477
845		P		33840		9350
846		B		33760		5197
847		B		33800		4365
848		P		33960		8913
849		B		33880		4253
850		B		33920		4852
851		I		34080		10930
852		B		34000		4466
853		B		34040		3803
854		P		34200		9425
855		B		34120		5108
856		B		34160		4173
857		P		34320		9152
858		B		34240		4818
859		B		34280		5076
860		P		34440		9174
861		B		34360		5768
862		B		34400		5911
863		I		34560		10938
864		B		34480		4113
865		B		34520		3781
866		P		34680		7599
867		B		34600		5169
868		B		34640		4160
869		P		34800		5868
870		B		34720		3524
871		B		34760		3852
872		P		34920		6071
873		B		34840		3749
874		B		34880		4233
875		I		35040		10868
876		B		34960		3702
877		B		35000		4095
878		P		35160		8169
879		B		35080		4200
880		B		35120		3949
881		P		35280		6727
882		B		35200		3674
883		B		35240		5117
884		P		35400		6407
885		B		35320		3679
886		B		35360		3706
887		I		35520		10744
888		B		35440		3142
889		B		35480		3601
890		P		35640		4018
891		B		35560		3596
892		B		35600		4624
893		P		35760		4284
894		B		35680		3905
895		B		35720		4638
896		P		35880		5066
897		B		35800		5206
898		B		35840		4896
899		I		36000		10828
900		B		35920		3250
901		B		35960		3817
902		P		36120		5809
903		B		36040		3919
904		B		36080		4592
905		P		36240		5991
906		B		36160		3922
907		B		36200		4706
908		P		36360		6430
909		B		36280		4051
910		B		36320		4134
911		I		36480		10822
912		B		36400		3603
913		B		36440		3293
914		P		36600		4511
915		B		36520		5151
916		B		36560		4406
917		P		36720		7042
918		B		36640		3794
919		B		36680		3807
920		P		36840		4086
921		B		36760		4016
922		B		36800		4115
923		I		36960		10809
924		B		36880		3795
925		B		36920		4573
926		P		37080		5426
927		B		37000		4722
928		B		37040		4252
929		P		37200		4801
930		B		37120		3869
931		B		37160		4690
932		P		37320		4742
933		B		37240		3950
934		B		37280		3509
935		I		37440		10735
936		B		37360		3795
937		B		37400		3406
938		P		37560		5447
939		B		37480		3692
940		B		37520		3891
941		P		37680		6822
942		B		37600		4171
943		B		37640		5160
944		P		37800		5907
945		B		37720		3625
946		B		37760		3677
947		I		37920		10701
948		B		37840		3625
949		B		37880		4337
950		P		38040		4322
951		B		37960		3734
952		B		38000		4728
953		P		38160		5348
954		B		38080		4420
955		B		38120		3827
956		P		38280		6217
957		B		38200		3813
958		B		38240		3837
959		I		38400		10649
960		B		38320		4059
961		B		38360		4059
962		P		38520		5838
963		B		38440		5099
964		B		38480		4415
965		P		38640		5364
966		B		38560		3328
967		B		38600		4081
968		P		38760		4069
969		B		38680		4496
970		B		38720		4158
971		I		38880		10805
972		B		38800		4083
973		B		38840		3933
974		P		39000		5254
975		B		38920		5515
976		B		38960		4543
977		P		39120		5803
978		B		39040		3803
979		B		39080		3891
980		P		39240		5303
981		B		39160		4532
982		B		39200		3744
983		I		39360		10685
984		B		39280		3584
985		B		39320		3949
986		P		39480		6728
987		B		39400		3894
988		B		39440		4497
989		P		39600		5273
990		B		39520		4141
991		B		39560		5179
992		P		39720		4075
993		B		39640		4440
994		B		39680		3959
995		I		39840		10731
996		B		39760		3821
997		B		39800		3647
998		P		39960		7041
999		B		39880		4034
1000		B		39920		3811
1001		P		40080		4370
1002		B		40000		5273
1003		B		40040		4609
1004		P		40200		8181
1005		B		40120		4523
1006		B		40160		4465
1007		I		40320		11591
1008		B		40240		3931
1009		B		40280		4654
1010		P		40440		6284
1011		B		40360		5063
1012		B		40400		5076
1013		P		40560		5799
1014		B		40480		3847
1015		B		40520		4045
1016		P		40680		6505
1017		B		40600		4650
1018		B		40640		3676
1019		I		40800		11543
1020		B		40720		3685
1021		B		40760		4986
1022		P		40920		5357
1023		B		40840		5057
1024		B		40880		4299
1025		P		41040		6084
1026		B		40960		3801
1027		B		41000		5130
1028		P		41160		5506
1029		B		41080		3974
1030		B		41120		4608
1031		I		41280		11668
1032		B		41200		3824
1033		B		41240		4669
1034		P		41400		5993
1035		B		41320		3965
1036		B		41360		3792
1037		P		41520		5285
1038		B		41440		4666
1039		B		41480		5333
1040		P		41640		7478
1041		B		41560		4167
1042		B		41600		4796
1043		I		41760		11741
1044		B		41680		4427
1045		B		41720		4465
1046		P		41880		7997
1047		B		41800		4357
1048		B		41840		5044
1049		P		42000		5976
1050		B		41920		5601
1051		B		41960		4900
1052		P		42120		5752
1053		B		42040		4317
1054		B		42080		4121
1055		I		42240		11670
1056		B		42160		4089
1057		B		42200		5183
1058		P		42360		5410
1059		B		42280		5609
1060		B		42320		4665
1061		P		42480		6942
1062		B		42400		4108
1063		B		42440		4969
1064		P		42600		5331
1065		B		42520		4066
1066		B		42560		4945
1067		I		42720		11632
1068		B		42640		3630
1069		B		42680		4947
1070		P		42840		5179
1071		B		42760		4600
1072		B		42800		3959
1073		P		42960		6211
1074		B		42880		4263
1075		B		42920		4179
1076		P		43080		5811
1077		B		43000		4870
1078		B		43040		4647
1079		I		43200		11783
1080		B		43120		4222
1081		B		43160		3912
1082		P		43320		6000
1083		B		43240		3878
1084		B		43280		4118
1085		P		43440		6506
1086		B		43360		5165
1087		B		43400		5341
1088		P		43560		5646
1089		B		43480		3894
1090		B		43520		4616
1091		I		43680		11607
1092		B		43600		5941
1093		B		43640		4411
1094		P		43800		5194
1095		B		43720		4345
1096		B		43760		6200
1097		P		43920		4736
1098		B		43840		4727
1099		B		43880		4281
1100		P		44040		8205
1101		B		43960		4461
1102		B		44000		4827
1103		I		44160		10769
1104		B		44080		3631
1105		B		44120		3565
1106		P		44280		5055
1107		B		44200		4449
1108		B		44240		3764
1109		P		44400		5848
1110		B		44320		3923
1111		B		44360		4105
1112		P		44520		8039
1113		B		44440		5427
1114		B		44480		4937
1115		I		44640		11821
1116		B		44560		3936
1117		B		44600		5080
1118		P		44760		5912
1119		B		44680		4760
1120		B		44720		4441
1121		P		44880		6955
1122		B		44800		4563
1123		B		44840		5491
1124		P		45000		9476
1125		B		44920		4402
1126		B		44960		4721
1127		I		45120		11790
1128		B		45040		5903
1129		B		45080		6341
1130		P		45240		10146
1131		B		45160		5711
1132		B		45200		6009
1133		P		45360		9647
1134		B		45280		6555
1135		B		45320		5801
1136		P		45480		9847
1137		B		45400		5258
1138		B		45440		5958
1139		I		45600		11837
1140		B		45520		5957
1141		B		45560		5836
1142		P		45720		10011
1143		B		45640		6115
1144		B		45680		5798
1145		P		45840		9805
1146		B		45760		7360
1147		B		45800		6354
1148		P		45960		9972
1149		B		45880		8093
1150		B		45920		8284
1151		I		46080		11767
1152		B		46000		5548
1153		B		46040		5258
1154		P		46200		9908
1155		B		46120		7471
1156		B		46160		6507
1157		P		46320		9759
1158		B		46240		7452
1159		B		46280		7292
1160		P		46440		9418
1161		B		46360		6058
1162		B		46400		6176
1163		I		46560		11641
1164		B		46480		7133
1165		B		46520		8696
1166		P		46680		8824
1167		B		46600		8230
1168		B		46640		6849
1169		P		46800		8537
1170		B		46720		7366
1171		B		46760		6756
1172		P		46920		9354
1173		B		46840		6257
1174		B		46880		6327
1175		I		47040		11387
1176		B		46960		6445
1177		B		47000		6433
1178		P		47160		9525
1179		B		47080		6035
1180		B		47120		6094
1181		P		47280		9087
1182		B		47200		6899
1183		B		47240		6422
1184		P		47400		8766
1185		B		47320		6822
1186		B		47360		7399
1187		I		47520		11351
1188		B		47440		6343
1189		B		47480		5986
1190		P		47640		8590
1191		B		47560		7068
1192		B		47600		6892
1193		P		47760		7999
1194		B		47680		7662
1195		B		47720		6603
1196		P		47880		8842
1197		B		47800		6931
1198		B		47840		6865
1199		I		48000		11208
1200		B		47920		5365
1201		B		47960		5110
1202		P		48120		8765
1203		B		48040		6256
1204		B		48080		5747
1205		P		48240		8696
1206		B		48160		5910
1207		B		48200		5820
1208		P		48360		7328
1209		B		48280		4118
1210		B		48320		4183
1211		I		48480		9775
1212		B		48400		4134
1213		B		48440		4078
1214		P		48600		6307
1215		B		48520		4209
1216		B		48560		3824
1217		P		48720		6124
1218		B		48640		3609
1219		B		48680		4220
1220		P		48840		7476
1221		B		48760		4406
1222		B		48800		4494
1223		I		48960		9675
1224		B		48880		4562
1225		B		48920		4397
1226		P		49080		7384
1227		B		49000		4039
1228		B		49040		4195
1229		P		49200		7174
1230		B		49120		4259
1231		B		49160		4254
1232		P		49320		6560
1233		B		49240		4245
1234		B		49280		4360
1235		I		49440		9531
1236		B		49360		3787
1237		B		49400		3469
1238		P		49560		6937
1239		B		49480		3741
1240		B		49520		3821
1241		P		49680		6627
1242		B		49600		3644
1243		B		49640		3725
1244		P		49800		7009
1245		B		49720		4100
1246		B		49760		4132
1247		I		49920		9526
1248		B		49840		3216
1249		B		49880		3102
1250		P		50040		6840
1251		B		49960		3886
1252		B		50000		3814
1253		P		50160		7136
1254		B		50080		3983
1255		B		50120		4315
1256		P		50280		7075
1257		B		50200		3754
1258		B		50240		4090
1259		I		50400		9541
1260		B		50320		3895
1261		B		50360		3598
1262		P		50520		5808
1263		B		50440		3825
1264		B		50480		3810
1265		P		50640		6966
1266		B		50560		3824
1267		B		50600		4255
1268		P		50760		6574
1269		B		50680		3712
1270		B		50720		3718
1271		I		50880		9577
1272		B		50800		3437
1273		B		50840		3490
1274		P		51000		5386
1275		B		50920		3394
1276		B		50960		3436
1277		P		51120		5758
1278		B		51040		3461
1279		B		51080		3802
1280		P		51240		5858
1281		B		51160		3802
1282		B		51200		3618
1283		I		51360		9500
1284		B		51280		3569
1285		B		51320		3490
1286		P		51480		6591
1287		B		51400		3490
1288		B		51440		3902
1289		P		51600		6870
1290		B		51520		4045
1291		B		51560		3794
1292		P		51720		7105
1293		B		51640		4860
1294		B		51680		4875
1295		I		51840		9544
1296		B		51760		4529
1297		B		51800		4500
1298		P		51960		6541
1299		B		51880		5445
1300		B		51920		5651
1301		P		52080		7063
1302		B		52000		5666
1303		B		52040		5916
1304		P		52200		6784
1305		B		52120		5344
1306		B		52160		4989
1307		I		52320		9355
1308		B		52240		6099
1309		B		52280		6223
1310		P		52440		6693
1311		B		52360		6050
1312		B		52400		6092
1313		P		52560		7689
1314		B		52480		5513
1315		B		52520		5602
1316		P		52680		6952
1317		B		52600		5934
1318		B		52640		6757
1319		I		52800		9522
1320		B		52720		5987
1321		B		52760		5533
1322		P		52920		7487
1323		B		52840		5873
1324		B		52880		5928
1325		P		53040		8261
1326		B		52960		6563
1327		B		53000		7053
1328		P		53160		8427
1329		B		53080		6475
1330		B		53120		6596
1331		I		53280		9903
1332		B		53200		6210
1333		B		53240		6665
1334		P		53400		8447
1335		B		53320		6653
1336		B		53360		6882
1337		P		53520		8297
1338		B		53440		6718
1339		B		53480		7100
1340		P		53640		9520
1341		B		53560		7814
1342		B		53600		8703
1343		I		53760		11472
1344		B		53680		9423
1345		B		53720		7088
1346		P		53880		10130
1347		B		53800		7263
1348		B		53840		8612
1349		P		54000		8556
1350		B		53920		8622
1351		B		53960		8885
1352		P		54120		9878
1353		B		54040		8345
1354		B		54080		8537
1355		I		54240		11159
1356		B		54160		8416
1357		B		54200		8828
1358		P		54360		9718
1359		B		54280		8596
1360		B		54320		6630
1361		P		54480		10025
1362		B		54400		8193
1363		B		54440		7481
1364		P		54600		8665
1365		B		54520		6533
